postcode,postcode_status,LSOA_code,LSOA_name,index_of_multiple_deprivation_rank int,index_of_multiple_deprivation_decile
GL52 8WG,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8WH,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8WJ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8WQ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8WR,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8WS,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8WT,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8WU,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8WW,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8WX,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8WY,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8XA,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8XJ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8XR,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8XU,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8XX,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8XZ,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8YA,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8YB,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8YD,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8YE,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8YH,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8YL,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8YP,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8YR,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8YX,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8YY,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8YZ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8ZA,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8ZB,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8ZD,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8ZE,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8ZH,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8ZJ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8ZL,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8ZN,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8ZP,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8ZQ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8ZR,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8ZS,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8ZT,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8ZU,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 8ZW,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 9GH,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 9GJ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 9GN,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 9GR,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 9TB,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL52 9WY,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 9WZ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 9YA,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 9YB,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 9YF,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 9YH,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 9YN,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 9ZF,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 9ZN,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL52 9ZP,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL52 9ZW,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0AA,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0AB,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0AD,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0AE,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0AG,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0AH,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0AJ,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0AL,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0AN,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0AP,Terminated,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0AQ,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0AR,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0AU,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0AW,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0AX,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0AY,Live,E01022119,Cheltenham 009C E01022119,29075,9
GL53 0AZ,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0BA,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0BB,Live,E01022119,Cheltenham 009C E01022119,29075,9
GL53 0BD,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0BE,Live,E01022119,Cheltenham 009C E01022119,29075,9
GL53 0BG,Live,E01022119,Cheltenham 009C E01022119,29075,9
GL53 0BH,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0BJ,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0BL,Live,E01022119,Cheltenham 009C E01022119,29075,9
GL53 0BN,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0BP,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0BQ,Terminated,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0BS,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0BT,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0BU,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0BW,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0BX,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0BY,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0BZ,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0DA,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0DB,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0DD,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0DE,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0DF,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0DG,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0DH,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0DJ,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0DL,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0DN,Terminated,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0DP,Terminated,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0DQ,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0DR,Terminated,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0DS,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0DT,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0DU,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0DW,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0DX,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0DY,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0DZ,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0EA,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0EB,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0ED,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0EE,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0EF,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0EG,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0EH,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0EJ,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0EL,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0EN,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0EP,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0EQ,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0ER,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0ES,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0ET,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0EU,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0EW,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0EX,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0EY,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0EZ,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0FA,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0GB,Live,E01022138,Cheltenham 011D E01022138,32357,10
GL53 0HA,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0HB,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0HD,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0HE,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0HF,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0HG,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0HH,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0HJ,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0HL,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0HN,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0HP,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0HQ,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0HR,Terminated,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0HS,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0HT,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0HU,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0HW,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0HX,Terminated,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0HY,Live,E01022138,Cheltenham 011D E01022138,32357,10
GL53 0HZ,Live,E01022172,Cheltenham 013F E01022172,30036,10
GL53 0JA,Live,E01022138,Cheltenham 011D E01022138,32357,10
GL53 0JB,Live,E01022138,Cheltenham 011D E01022138,32357,10
GL53 0JD,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0JE,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0JF,Live,E01022172,Cheltenham 013F E01022172,30036,10
GL53 0JG,Live,E01022138,Cheltenham 011D E01022138,32357,10
GL53 0JH,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0JJ,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0JL,Live,E01022172,Cheltenham 013F E01022172,30036,10
GL53 0JN,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0JP,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0JQ,Live,E01022138,Cheltenham 011D E01022138,32357,10
GL53 0JR,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0JW,Live,E01022138,Cheltenham 011D E01022138,32357,10
GL53 0JX,Live,E01022138,Cheltenham 011D E01022138,32357,10
GL53 0JY,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0JZ,Terminated,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0LA,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0LB,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0LD,Terminated,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0LE,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0LF,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0LG,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0LH,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0LJ,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0LL,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0LN,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0LP,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0LQ,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0LR,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0LS,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0LT,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0LU,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0LW,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0LX,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0LY,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0LZ,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0NA,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0NB,Live,E01022113,Cheltenham 014A E01022113,32292,10
GL53 0ND,Live,E01022113,Cheltenham 014A E01022113,32292,10
GL53 0NE,Live,E01022138,Cheltenham 011D E01022138,32357,10
GL53 0NF,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0NG,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0NH,Live,E01022172,Cheltenham 013F E01022172,30036,10
GL53 0NJ,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0NL,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0NN,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0NP,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0NQ,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0NR,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0NS,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0NT,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0NU,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0NW,Terminated,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0NX,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0NY,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0NZ,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0PA,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0PB,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0PD,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0PE,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0PF,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0PG,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0PH,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0PJ,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0PL,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0PN,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0PP,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0PQ,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0PR,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0PS,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0PT,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0PU,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0PW,Live,E01022129,Cheltenham 015B E01022129,28149,9
GL53 0PX,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0PY,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0PZ,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0QA,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 0QB,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0QD,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0QE,Live,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0QF,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0QG,Terminated,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0WZ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0XJ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0XR,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0XU,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0XW,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0XX,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0XY,Terminated,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0XZ,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0YA,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0YB,Terminated,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0YD,Terminated,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0YE,Terminated,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0YF,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0YG,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0YH,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0YJ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0YL,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0YN,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0YP,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0YQ,Terminated,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0YR,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0YS,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0YT,Terminated,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0YU,Terminated,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0YW,Terminated,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0YX,Terminated,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0YY,Terminated,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0YZ,Terminated,E01022128,Cheltenham 015A E01022128,32666,10
GL53 0ZA,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0ZB,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL53 0ZF,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL53 7AA,Live,E01022119,Cheltenham 009C E01022119,29075,9
GL53 7AB,Live,E01022119,Cheltenham 009C E01022119,29075,9
GL53 7AD,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7AE,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7AF,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7AG,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7AH,Live,E01022119,Cheltenham 009C E01022119,29075,9
GL53 7AJ,Live,E01022116,Cheltenham 009A E01022116,25962,8
GL53 7AL,Terminated,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7AN,Live,E01022116,Cheltenham 009A E01022116,25962,8
GL53 7AP,Terminated,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7AQ,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7AR,Live,E01022116,Cheltenham 009A E01022116,25962,8
GL53 7AS,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7AT,Live,E01022119,Cheltenham 009C E01022119,29075,9
GL53 7AU,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7AW,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7AX,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7AY,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7AZ,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7BA,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7BB,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7BD,Live,E01022119,Cheltenham 009C E01022119,29075,9
GL53 7BE,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7BG,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7BH,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7BJ,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 7BL,Live,E01022116,Cheltenham 009A E01022116,25962,8
GL53 7BN,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 7BP,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 7BQ,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7BS,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 7BT,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7BU,Terminated,E01022130,Cheltenham 015C E01022130,31081,10
GL53 7BW,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 7BX,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 7BY,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7BZ,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL53 7DA,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7DB,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7DD,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7DE,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7DF,Live,E01022113,Cheltenham 014A E01022113,32292,10
GL53 7DG,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7DH,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7DJ,Live,E01022113,Cheltenham 014A E01022113,32292,10
GL53 7DL,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7DN,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7DP,Live,E01022113,Cheltenham 014A E01022113,32292,10
GL53 7DQ,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7DR,Live,E01022113,Cheltenham 014A E01022113,32292,10
GL53 7DS,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7DT,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7DU,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7DW,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7DX,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7DY,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7DZ,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 7EA,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 7EB,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 7ED,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7EE,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 7EF,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 7EG,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7EH,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7EJ,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7EL,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7EN,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7EP,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7EQ,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 7ER,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 7ES,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7ET,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL53 7EU,Terminated,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7EW,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7EX,Live,E01022115,Cheltenham 014C E01022115,29470,9
GL53 7EY,Live,E01022115,Cheltenham 014C E01022115,29470,9
GL53 7EZ,Live,E01022115,Cheltenham 014C E01022115,29470,9
GL53 7FA,Live,E01022118,Cheltenham 014D E01022118,32664,10
GL53 7FB,Live,E01022116,Cheltenham 009A E01022116,25962,8
GL53 7FD,Live,E01022130,Cheltenham 015C E01022130,31081,10
GL53 7FE,Live,E01022117,Cheltenham 009B E01022117,18120,6
GL53 7FF,Live,E01022115,Cheltenham 014C E01022115,29470,9
GL53 7GA,Live,E01022116,Cheltenham 009A E01022116,25962,8
GL53 7HA,Live,E01022116,Cheltenham 009A E01022116,25962,8
GL53 7HB,Live,E01022116,Cheltenham 009A E01022116,25962,8
GL53 7HD,Live,E01022116,Cheltenham 009A E01022116,25962,8
GL53 7HE,Terminated,E01022116,Cheltenham 009A E01022116,25962,8
GL53 7HF,Live,E01022116,Cheltenham 009A E01022116,25962,8
GL53 7HG,Live,E01022116,Cheltenham 009A E01022116,25962,8
GL53 7HH,Live,E01022116,Cheltenham 009A E01022116,25962,8
GL53 7HJ,Live,E01022116,Cheltenham 009A E01022116,25962,8
GL53 7HL,Live,E01022116,Cheltenham 009A E01022116,25962,8
